replicateid,population,beta,eir,pfprunder5,pfpr2to10,pfprall
3007,200,0.158,23.2556,56.9721666666667,41.0916083333333,24.9226
3008,200,0.159,13.9369,33.26855,23.2688633333333,19.072375
3010,200,0.16,12.3074,67.1698666666667,48.4005166666667,28.3213083333333
3011,200,0.161,9.48976,46.5711416666667,34.7788416666667,24.9289583333333
3012,200,0.162,14.1874,43.162275,19.7368433333333,19.6294325
3013,200,0.163,12.4377,41.1954416666667,30.0198333333333,18.20675
3009,200,0.164,13.0662,35.7868333333333,24.7200208333333,17.962
3014,200,0.165,10.8473,45.7478666666667,31.8878333333333,24.729675
3015,200,0.166,10.2721,44.8282416666667,34.5688833333333,25.079675
3016,200,0.167,12.1769,30.4960166666667,26.6053391666667,17.703875
3017,200,0.168,18.4171,57.5398166666667,36.8397583333333,23.13345
3018,200,0.169,6.59665,30.7769925,27.596625,22.6201916666667
3019,200,0.17,11.7754,53.09885,36.0037083333333,24.2109833333333
3020,200,0.171,13.6999,32.238625,23.7647208333333,18.7850833333333
3023,200,0.172,11.2135,35.3975333333333,29.4454666666667,20.7263166666667
3024,200,0.173,9.97449,43.49745,29.7420583333333,19.1291175
3028,200,0.174,9.47915,53.5334333333333,34.7906666666667,24.69055
3029,200,0.175,14.6113,41.7245333333333,32.5030166666667,21.08015
3021,200,0.176,14.6518,33.063175,31.1011916666667,21.2937166666667
3022,200,0.177,14.597,46.19755,30.1037666666667,20.3783666666667
3025,200,0.178,18.3229,56.5151666666667,31.3546083333333,21.63835
3027,200,0.179,18.0442,71.26225,52.7558083333333,26.4976166666667
3026,200,0.18,11.8586,39.5658333333333,35.1091333333333,21.0245083333333
3030,200,0.181,16.837,38.465325,33.770975,20.07065
3031,200,0.182,10.2049,32.3081583333333,23.6928166666667,17.7978833333333
3032,200,0.183,16.1935,51.4379083333333,31.7616916666667,22.117575
3035,200,0.184,12.3736,39.6478,30.764175,25.9779416666667
3036,200,0.185,19.4375,49.6799,31.4125466666667,23.0487
3033,200,0.186,15.2764,50.1373666666667,48.4252416666667,20.6343083333333
3034,200,0.187,14.5955,53.5228166666667,44.4042,28.279275
3039,200,0.188,21.3922,53.447725,37.4139966666667,22.753525
3040,200,0.189,15.2714,66.5181416666667,44.7055916666667,28.5550166666667
3041,200,0.19,17.9793,36.9526166666667,28.8932916666667,18.027025
3042,200,0.191,22.5846,42.5289833333333,20.3372883333333,14.0986041666667
3037,200,0.192,13.6876,40.1262883333333,26.4887833333333,22.9306416666667
3038,200,0.193,20.8062,43.163375,27.2673258333333,26.1811666666667
3046,200,0.194,15.0611,44.405575,34.1369,23.3180583333333
3043,200,0.195,15.4016,44.0426583333333,32.5708,24.479925
3044,200,0.196,12.8167,46.327825,32.5843166666667,23.5396166666667
3045,200,0.197,18.876,48.7103083333333,35.7378083333333,21.381425
3047,200,0.198,18.2465,42.1544916666667,37.46495,23.1775916666667
3048,200,0.199,12.2863,52.8409166666667,37.88985,25.402375
1412,200,0.2,18.9913,60.7197083333333,33.741825,23.3450583333333
3049,200,0.2,15.3475,46.0563083333333,39.204775,22.8713333333333
3050,200,0.201,12.9271,31.6074108333333,27.5772683333333,19.4068833333333
3051,200,0.202,17.2818,48.4471666666667,39.8015916666667,16.656275
3052,200,0.203,22.638,64.7030166666667,37.254075,24.47055
3053,200,0.204,21.4579,58.1876416666667,39.8046083333333,23.7249666666667
3054,200,0.205,17.9068,37.3105916666667,26.9141333333333,18.4454666666667
3055,200,0.206,20.9073,51.3321833333333,38.6159666666667,24.0438083333333
3056,200,0.207,33.938,66.1628166666667,50.2068083333333,27.365225
3057,200,0.208,20.695,47.7736166666667,31.726575,23.8482083333333
3058,200,0.209,23.2647,52.5791583333333,36.610325,23.5024166666667
3061,200,0.21,15.0323,50.9393,36.9281,26.2550083333333
3064,200,0.211,20.5274,47.697375,31.6638916666667,24.0880416666667
3066,200,0.212,19.9739,57.25885,38.3472416666667,23.2845666666667
3065,200,0.213,17.3913,47.3824666666667,35.061475,21.5820833333333
3059,200,0.214,21.1203,63.506375,44.50215,25.4918916666667
3060,200,0.215,23.7077,46.9444416666667,35.6115916666667,23.8222
3062,200,0.216,16.822,53.8232666666667,26.9883508333333,23.0886416666667
3063,200,0.217,26.3309,65.11415,42.1581083333333,26.874375
3067,200,0.218,13.3639,56.3943416666667,40.3840833333333,23.6942833333333
3070,200,0.219,17.5766,53.3333333333333,44.0628666666667,23.2974666666667
3071,200,0.22,27.6003,59.1177833333333,42.373925,25.8681416666667
3068,200,0.221,23.3475,51.0621,41.4646333333333,23.7801
3069,200,0.222,18.9668,46.3344416666667,40.5454,22.4347666666667
3072,200,0.223,16.6982,42.5916083333333,29.979575,28.6510333333333
3076,200,0.224,20.9178,32.9419166666667,32.9833916666667,22.2848416666667
3074,200,0.225,15.16,45.012625,30.3574916666667,18.4314
3073,200,0.226,21.2338,43.6587,34.729025,17.4637
3075,200,0.227,27.6826,46.6605416666667,40.6467166666667,23.81335
3081,200,0.228,24.0811,39.2122666666667,26.1452,17.4205816666667
3082,200,0.229,23.8238,32.9252333333333,25.2333791666667,19.617
3077,200,0.23,16.5169,27.38425,22.4242333333333,19.730925
3078,200,0.231,14.4257,54.6398333333333,43.66745,25.66835
3079,200,0.232,17.2308,62.1591,36.5079166666667,25.9550416666667
3080,200,0.233,18.1226,42.047925,38.176675,26.1056416666667
3083,200,0.234,29.9665,54.9752083333333,35.42875,23.5571
3084,200,0.235,13.5278,53.4638666666667,40.5969583333333,25.8361333333333
3085,200,0.236,18.655,41.2087833333333,24.30198,20.18905
3087,200,0.237,18.8698,55.38195,33.19625,24.6619083333333
3088,200,0.238,23.5224,68.2738333333333,39.3695166666667,24.036625
3086,200,0.239,14.6843,28.4874666666667,26.5191083333333,23.7314083333333
3093,200,0.24,25.7982,52.9629666666667,25.3658458333333,21.0051583333333
3097,200,0.241,13.8564,58.5199833333333,40.0741583333333,27.359475
3098,200,0.242,36.4874,73.28635,53.6793416666667,27.4118666666667
3089,200,0.243,21.3454,57.7036416666667,45.3468416666667,28.276
3090,200,0.244,17.4761,45.3213416666667,37.7548416666667,21.9517916666667
3091,200,0.245,13.9084,60.4479166666667,45.5204166666667,29.9163083333333
3092,200,0.246,24.1406,71.7739333333333,58.5101083333333,30.0235833333333
3094,200,0.247,24.7498,53.937225,41.0575083333333,25.5195916666667
3095,200,0.248,29.9377,44.6581083333333,24.3464166666667,20.091825
3101,200,0.249,22.5312,41.5614583333333,29.6199425,18.2611416666667
3102,200,0.25,21.4262,39.5833333333333,29.0051416666667,20.5953333333333
1414,200,0.25,23.81,55.635075,37.3398833333333,24.9483166666667
3103,200,0.251,18.0136,26.6035275,20.69445,22.5558166666667
3096,200,0.252,17.1744,46.284725,28.4795091666667,20.5440916666667
3104,200,0.253,30.5434,49.392275,40.4466583333333,24.9482
3100,200,0.254,32.2177,55.822375,45.024375,24.3759833333333
3099,200,0.255,16.4599,41.6919083333333,28.9583,21.904975
3105,200,0.256,27.6956,47.9439,39.7435666666667,20.3115
3107,200,0.257,21.1665,28.9753891666667,25.4939833333333,18.2181416666667
3106,200,0.258,25.1005,61.4179416666667,43.5856833333333,26.7167833333333
3109,200,0.259,20.3505,48.0817833333333,34.6677666666667,21.0778416666667
3110,200,0.26,32.2583,54.7111333333333,31.2143833333333,22.5182083333333
3108,200,0.261,23.4071,57.4253083333333,38.4305083333333,27.3917416666667
3111,200,0.262,24.7271,59.3947083333333,45.03205,22.6036166666667
3112,200,0.263,19.1203,38.5355416666667,25.7797166666667,20.2905833333333
3115,200,0.264,19.4752,40.9375,30.6343833333333,22.4123666666667
3114,200,0.265,24.9093,50.3030333333333,38.8831166666667,24.5973916666667
3116,200,0.266,26.4183,78.978175,54.0773833333333,33.580325
3117,200,0.267,26.5644,48.9185166666667,39.0750416666667,24.8973333333333
3113,200,0.268,33.8821,68.5858833333333,50.3407833333333,28.3816583333333
3119,200,0.269,18.7948,37.5673175,31.726575,22.7617416666667
3120,200,0.27,26.0953,47.47475,27.9353916666667,18.3848833333333
3122,200,0.271,28.5887,53.7271083333333,31.3937666666667,22.2314666666667
3121,200,0.272,17.822,58.4863333333333,34.6356916666667,25.2154416666667
3118,200,0.273,35.5025,45.4831833333333,33.615275,21.7130916666667
3126,200,0.274,30.6008,33.8980416666667,22.6034916666667,18.2882583333333
3131,200,0.275,22.3945,68.1302583333333,45.6505833333333,26.7545416666667
3132,200,0.276,28.3489,53.8141166666667,39.1666583333333,20.207725
3123,200,0.277,23.9861,65.7119916666667,43.3203166666667,29.513575
3124,200,0.278,21.4362,48.1185583333333,31.5003083333333,23.6550166666667
3125,200,0.279,21.3358,54.9002,35.6265666666667,24.001325
3127,200,0.28,23.492,69.0214083333333,36.8943166666667,26.66575
3128,200,0.281,18.3329,63.1965666666667,44.8232083333333,22.9377083333333
3129,200,0.282,29.4095,64.9346333333333,48.858225,27.2164666666667
3130,200,0.283,25.6281,62.6703583333333,44.3635166666667,28.0687
3135,200,0.284,41.0187,72.323825,53.260075,29.93245
3136,200,0.285,34.7462,69.3150833333333,45.6373916666667,25.9283916666667
3133,200,0.286,15.9013,60.2777833333333,35.4992166666667,26.5787916666667
3137,200,0.287,18.8278,41.437725,37.152775,26.4075083333333
3134,200,0.288,27.8246,59.6951833333333,45.6693666666667,25.4727083333333
3138,200,0.289,24.623,68.0134833333333,46.225575,23.982275
3143,200,0.29,27.9043,55.012625,32.4632333333333,22.4116333333333
3149,200,0.291,49.5544,67.2222416666666,54.5906916666667,27.6054333333333
3150,200,0.292,26.9647,53.0952416666667,41.299025,24.1030583333333
3139,200,0.293,30.7711,66.4768166666667,47.3311666666667,29.4188083333333
3140,200,0.294,27.749,50.3703666666667,37.0573833333333,24.9617166666667
3141,200,0.295,23.3078,57.341275,55.3006916666667,25.8427
3142,200,0.296,41.8999,72.1993416666667,48.19445,28.3187833333333
3144,200,0.297,25.1296,56.0443166666667,39.1964333333333,25.8867916666667
3145,200,0.298,18.0379,48.596225,32.4448666666667,23.5862166666667
3146,200,0.299,19.8937,70.2701583333333,48.8005083333333,30.5145
3147,200,0.3,31.526,51.088975,36.3157833333333,24.4763666666667
1415,200,0.3,21.6159,47.4494833333333,26.8688916666667,21.468225
3148,200,0.301,32.486,57.1676583333333,38.8449166666667,24.26335
3152,200,0.302,25.4324,58.6925166666667,47.1634666666667,25.910825
3153,200,0.303,20.5728,52.8395833333333,34.7120166666667,26.78905
3151,200,0.304,24.5094,59.4697,33.2478666666667,23.7370916666667
3154,200,0.305,15.353,48.0137833333333,31.0191,25.0089083333333
3156,200,0.306,22.837,61.9696916666667,33.441375,27.4292416666667
3155,200,0.307,27.9495,50.684525,43.25085,23.2533083333333
3158,200,0.308,26.9565,47.49115,30.4373416666667,23.32565
3159,200,0.309,29.9034,60.02315,32.7359916666667,23.8389583333333
3157,200,0.31,30.209,61.2614916666667,45.9561333333333,29.2664333333333
3160,200,0.311,42.1763,58.719725,48.7329416666667,27.107575
3161,200,0.312,23.476,37.6385,28.8960916666667,21.9428666666667
3162,200,0.313,39.3506,70.207125,53.664375,29.5438
3163,200,0.314,25.2677,54.9873916666667,40.4754166666667,23.9318083333333
3168,200,0.315,27.7106,67.119225,44.7916666666667,27.2024833333333
3174,200,0.316,26.675,39.5970666666667,35.0347333333333,18.6393666666667
3175,200,0.317,28.3541,44.7916666666667,35.39375,22.4641416666667
3164,200,0.318,32.5213,57.5705916666667,35.5005166666667,21.3944083333333
3165,200,0.319,27.0949,65.20835,46.0164666666667,26.38105
3166,200,0.32,23.1887,48.0158666666667,35.6060608333333,23.3561083333333
3167,200,0.321,24.7209,72.51985,36.7592416666667,21.1977666666667
3169,200,0.322,25.3933,69.53635,42.2807,23.320425
3170,200,0.323,22.4628,66.60355,48.6805583333333,28.3235166666667
3171,200,0.324,26.6799,44.608125,37.5367583333333,19.874475
3172,200,0.325,28.5093,66.1630333333333,43.2548,26.2831583333333
3173,200,0.326,36.1294,75.655575,48.2879666666667,32.8989583333333
3177,200,0.327,40.5645,63.7232916666667,45.6851,25.0463583333333
3178,200,0.328,24.1414,57.8832666666667,36.9825,24.5591083333333
3176,200,0.329,21.3219,47.9360833333333,42.8621,27.9844
3180,200,0.33,43.0439,65.1858666666667,51.3770166666667,28.9140666666667
3179,200,0.331,50.2011,72.9107666666667,59.4124,29.90285
3183,200,0.332,39.7563,64.1214083333333,46.5638583333333,27.9449833333333
3184,200,0.333,29.6155,29.1810916666667,23.7301633333333,19.0371666666667
3182,200,0.334,34.3209,59.1292416666667,41.5602333333333,22.878825
3181,200,0.335,32.259,61.5081333333333,48.1175,27.5733666666667
3185,200,0.336,34.8016,55.5964083333333,48.5566416666667,26.6573416666667
3186,200,0.337,30.388,66.8345583333333,42.8435666666667,28.4723333333333
3187,200,0.338,40.2027,64.4539916666667,52.6587333333333,27.0255166666667
3188,200,0.339,26.1531,60.5448833333333,43.1614416666667,26.2930666666667
3189,200,0.34,33.2006,66.5140666666667,47.6068333333333,23.5878666666667
3192,200,0.341,30.4831,62.879475,44.9109166666667,27.2374416666667
3190,200,0.342,34.6417,55.3127416666667,41.7129666666667,23.71255
3193,200,0.343,22.9214,60.7986083333333,43.5064,24.4560583333333
3194,200,0.344,47.7657,71.36575,40.9645916666667,23.30185
3195,200,0.345,29.8217,60.8249166666667,44.25595,24.1629333333333
3196,200,0.346,26.0297,75.7532083333333,60.5769333333333,31.27965
3191,200,0.347,34.9599,57.1676583333333,44.59865,23.42695
3197,200,0.348,30.504,56.8449833333333,40.7840083333333,25.5620166666667
3206,200,0.349,20.911,79.10355,57.1428583333333,29.8144166666667
3205,200,0.35,38.3318,72.3074916666667,56.7538166666667,31.4726166666667
1418,200,0.35,51.8966,61.9883166666667,51.574975,27.75335
3200,200,0.351,23.8367,56.5502416666667,42.295575,29.8465916666667
3199,200,0.352,27.7286,57.3209833333333,40.9631833333333,22.683425
3201,200,0.353,36.1781,68.324475,49.1666583333333,28.2700666666667
3203,200,0.354,42.8385,71.2546166666667,43.2688833333333,28.9489333333333
3202,200,0.355,46.4702,65.0756833333333,44.3055583333333,29.1168166666667
3198,200,0.356,29.3747,52.35065,37.7902666666667,26.0182333333333
3204,200,0.357,35.8299,51.4473333333333,40.9671916666667,23.4749083333333
3207,200,0.358,35.8263,70.1144666666667,48.348875,29.7890416666667
3208,200,0.359,33.5845,51.9587166666667,40.4154166666667,26.9210666666667
3209,200,0.36,39.62,76.3995166666667,60.81315,29.1796083333333
3211,200,0.361,34.6241,32.6991583333333,21.2361166666667,15.9699441666667
3210,200,0.362,51.7893,81.8287166666667,46.08585,30.2991166666667
3212,200,0.363,52.6008,62.142875,41.6558416666667,25.5528416666667
3216,200,0.364,44.6453,51.042575,32.7268666666667,25.164525
3223,200,0.365,38.0383,71.8525,54.7000083333333,31.0260916666667
3224,200,0.366,36.9437,57.149125,32.2267166666667,24.4053
3213,200,0.367,27.8694,62.8205416666667,46.344825,25.7692333333333
3214,200,0.368,32.5321,74.549075,43.28065,28.2578083333333
3215,200,0.369,32.0981,42.465275,32.3617833333333,24.2234666666667
3217,200,0.37,43.6551,73.71685,51.4745333333333,29.046625
3218,200,0.371,30.6831,47.152,37.935725,23.7558
3219,200,0.372,38.9298,61.9902416666667,37.904625,29.1524416666667
3220,200,0.373,33.7431,59.6108583333333,35.579375,27.9057583333333
3221,200,0.374,29.6706,58.5521833333333,40.7250916666667,23.2932
3222,200,0.375,34.4037,57.9654083333334,40.60985,23.8552833333333
3226,200,0.376,46.0315,81.2963083333333,45.3030333333333,26.1182083333333
3227,200,0.377,30.8533,51.3339416666667,48.1254833333333,26.598825
3225,200,0.378,47.4208,72.8072333333333,36.793375,26.8613
3229,200,0.379,31.2252,46.2534083333333,35.5100333333333,24.3516083333333
3228,200,0.38,52.8672,69.5464416666667,55.4487166666667,26.803475
3234,200,0.381,39.157,79.792575,48.9835083333333,32.0423666666667
3235,200,0.382,32.3898,68.0701833333333,54.9926916666667,28.28765
3230,200,0.383,28.4278,36.6666583333333,29.8382033333333,18.0239075
3232,200,0.384,22.9978,53.6363666666667,37.1825416666667,24.5314666666667
3233,200,0.385,31.383,53.5797083333333,35.1751166666667,22.5273833333333
3236,200,0.386,43.7695,69.5337333333333,47.5468833333333,28.543775
3237,200,0.387,46.3169,62.2023833333333,52.2727416666667,26.0985416666667
3231,200,0.388,26.41,54.9768583333333,39.7348441666667,24.8676583333333
3246,200,0.389,25.0077,49.2363166666667,38.279,23.7104416666667
3247,200,0.39,30.2106,49.6642416666667,43.3333416666667,28.3809666666667
3248,200,0.391,32.4768,72.2614083333333,50.7456166666667,29.4793166666667
3238,200,0.392,22.1489,60.2855583333333,43.302,31.9728833333333
3239,200,0.393,21.7171,61.0714333333333,39.4191833333333,22.9540666666667
3240,200,0.394,37.8036,78.2539833333333,42.6811166666667,27.9351
3241,200,0.395,55.9691,74.0064333333333,50.969175,29.1140333333333
3242,200,0.396,55.1899,69.6825333333333,43.9871333333333,28.9757916666667
3243,200,0.397,40.7291,74.6801416666667,49.30555,30.6045916666667
3244,200,0.398,43.1887,63.459725,41.6179166666667,26.8006833333333
3245,200,0.399,29.3975,67.7177333333333,35.9765166666667,26.6830916666667
3249,200,0.4,39.8455,56.6718666666667,42.1236833333333,25.7677833333333
1411,200,0.4,42.3956,54.6489833333333,42.2161083333333,24.8402333333333
3251,200,0.401,32.6845,63.2905416666667,34.3864425,29.1676666666667
3252,200,0.402,37.8422,67.5747833333333,42.9104666666667,28.2234583333333
3250,200,0.403,35.4068,71.9841333333333,43.819375,27.9169083333333
3253,200,0.404,32.0277,49.8484833333333,34.8107333333333,22.0033833333333
3255,200,0.405,36.9176,64.422875,52.2978,24.390225
3254,200,0.406,60.4859,85.7844916666667,54.0228166666667,28.8868583333333
3257,200,0.407,37.2902,61.1138416666667,45.3333333333333,28.3046
3258,200,0.408,39.6689,61.9078166666667,47.7634833333333,27.6456416666667
3256,200,0.409,47.5711,83.9166166666667,61.396425,29.81075
3259,200,0.41,29.1734,73.5577083333333,47.7904083333333,31.1497666666667
3260,200,0.411,25.4113,68.54575,41.9322583333333,30.397825
3262,200,0.412,25.1391,58.3180666666667,48.6492416666667,29.2598666666667
3261,200,0.413,59.9803,70.4823166666667,62.8898666666667,31.0562166666667
3263,200,0.414,56.0331,81.9394833333333,51.3631,31.9556833333333
3264,200,0.415,44.2073,88.3796416666667,56.94325,29.988375
3265,200,0.416,56.3284,62.7988333333333,46.4239166666667,25.0285333333333
3266,200,0.417,43.9574,62.5180666666667,35.7499166666667,24.3670916666667
3268,200,0.418,46.7394,57.4088416666667,41.3418916666667,23.2900333333333
3269,200,0.419,49.3389,82.9075416666667,69.689375,33.0619083333333
3270,200,0.42,51.8961,68.0277833333333,60.3737666666667,26.6975666666667
3267,200,0.421,40.4312,69.4139333333333,45.4677166666667,26.1258833333333
3275,200,0.422,40.1089,66.07145,37.8654916666667,27.538575
3281,200,0.423,39.2541,75.3787916666667,59.4780333333333,28.27085
3280,200,0.424,44.2429,78.4424583333333,59.3443583333333,33.609925
3271,200,0.425,42.2712,70.6001916666667,54.3308166666667,27.7758333333333
3272,200,0.426,44.2891,67.7600333333333,47.246875,28.1726583333333
3273,200,0.427,38.4216,61.212125,43.5629333333333,23.0208583333333
3274,200,0.428,70.7738,69.5125083333333,49.5813083333333,28.9240833333333
3276,200,0.429,28.923,67.8113833333333,41.176475,31.2680166666667
3283,200,0.43,42.0905,51.4636833333333,45.3787916666667,21.28425
3284,200,0.431,66.9348,72.3990083333333,53.3653833333333,22.8725583333333
3277,200,0.432,41.993,86.9791666666667,47.5503666666667,32.1289083333333
